000.000 =============================================================
000.000                     Station A                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-05
000.000 Log file "2000.log", TCP port 59144, debug mask 0x00
000.000 Station A is waiting for station B on TCP port 59144 ... Done.
000.858 New epoch: Wed May  5 15:50:07 2021
000.858 =================================================================
000.858 
000.858 Designed by Jiang Yanjun, build: May  5 2021  15:48:17
003.245 .... 7 packets received, 6810 bps, 85.13%, Err 1 (5.3e-05)
1439.653 .... 5351 packets received, 7618 bps, 95.23%, Err 116 (1.0e-05)
1441.768 .... 5359 packets received, 7618 bps, 95.23%, Err 116 (1.0e-05)
1443.887 .... 5367 packets received, 7619 bps, 95.23%, Err 116 (1.0e-05)
1445.982 .... 5375 packets received, 7619 bps, 95.24%, Err 116 (1.0e-05)
1449.421 .... 5383 packets received, 7612 bps, 95.15%, Err 117 (1.0e-05)
1451.541 .... 5395 packets received, 7618 bps, 95.22%, Err 117 (1.0e-05)
1453.641 .... 5403 packets received, 7618 bps, 95.23%, Err 117 (1.0e-05)
1455.795 .... 5411 packets received, 7618 bps, 95.23%, Err 117 (1.0e-05)
1457.913 .... 5419 packets received, 7618 bps, 95.23%, Err 117 (1.0e-05)
1460.033 .... 5427 packets received, 7618 bps, 95.23%, Err 117 (1.0e-05)
1462.145 .... 5435 packets received, 7619 bps, 95.23%, Err 117 (1.0e-05)
1464.252 .... 5443 packets received, 7619 bps, 95.24%, Err 117 (1.0e-05)
1466.359 .... 5451 packets received, 7619 bps, 95.24%, Err 117 (1.0e-05)
1468.462 .... 5459 packets received, 7619 bps, 95.24%, Err 117 (1.0e-05)
1470.570 .... 5467 packets received, 7620 bps, 95.24%, Err 117 (1.0e-05)
1472.708 .... 5475 packets received, 7620 bps, 95.25%, Err 117 (9.9e-06)
1474.818 .... 5483 packets received, 7620 bps, 95.25%, Err 117 (9.9e-06)
1476.924 .... 5491 packets received, 7620 bps, 95.25%, Err 117 (9.9e-06)
1479.030 .... 5499 packets received, 7620 bps, 95.25%, Err 117 (9.9e-06)
1481.136 .... 5507 packets received, 7621 bps, 95.26%, Err 117 (9.9e-06)
1483.258 .... 5515 packets received, 7621 bps, 95.26%, Err 117 (9.9e-06)
1485.378 .... 5522 packets received, 7619 bps, 95.24%, Err 118 (9.9e-06)
1487.488 .... 5530 packets received, 7620 bps, 95.25%, Err 118 (9.9e-06)
1489.597 .... 5538 packets received, 7620 bps, 95.25%, Err 118 (9.9e-06)
1491.708 .... 5546 packets received, 7620 bps, 95.25%, Err 118 (9.9e-06)
1493.820 .... 5554 packets received, 7620 bps, 95.25%, Err 118 (9.9e-06)
1495.923 .... 5562 packets received, 7620 bps, 95.26%, Err 118 (9.9e-06)
1498.047 .... 5570 packets received, 7621 bps, 95.26%, Err 118 (9.9e-06)
1500.158 .... 5573 packets received, 7614 bps, 95.17%, Err 119 (9.9e-06)
1502.273 .... 5585 packets received, 7620 bps, 95.25%, Err 119 (9.9e-06)
1504.385 .... 5593 packets received, 7620 bps, 95.25%, Err 119 (9.9e-06)
1507.278 .... 5599 packets received, 7613 bps, 95.17%, Err 121 (1.0e-05)
1509.391 .... 5611 packets received, 7619 bps, 95.24%, Err 121 (1.0e-05)
1511.486 .... 5619 packets received, 7619 bps, 95.24%, Err 121 (1.0e-05)
1513.610 .... 5627 packets received, 7619 bps, 95.24%, Err 121 (1.0e-05)
1515.708 .... 5635 packets received, 7620 bps, 95.25%, Err 121 (1.0e-05)
1517.853 .... 5643 packets received, 7620 bps, 95.25%, Err 121 (1.0e-05)
1519.963 .... 5651 packets received, 7620 bps, 95.25%, Err 121 (1.0e-05)
1522.595 .... 5656 packets received, 7613 bps, 95.17%, Err 122 (1.0e-05)
1524.719 .... 5668 packets received, 7619 bps, 95.24%, Err 122 (1.0e-05)
1526.824 .... 5671 packets received, 7612 bps, 95.16%, Err 123 (1.0e-05)
1528.951 .... 5683 packets received, 7618 bps, 95.22%, Err 123 (1.0e-05)
1531.052 .... 5691 packets received, 7618 bps, 95.23%, Err 123 (1.0e-05)
1533.183 .... 5699 packets received, 7618 bps, 95.23%, Err 123 (1.0e-05)
1535.284 .... 5707 packets received, 7619 bps, 95.23%, Err 123 (1.0e-05)
1537.396 .... 5715 packets received, 7619 bps, 95.23%, Err 123 (1.0e-05)
1539.518 .... 5723 packets received, 7619 bps, 95.24%, Err 123 (1.0e-05)
1542.427 .... 5729 packets received, 7612 bps, 95.16%, Err 124 (1.0e-05)
1544.539 .... 5741 packets received, 7618 bps, 95.22%, Err 124 (1.0e-05)
1546.658 .... 5749 packets received, 7618 bps, 95.23%, Err 124 (1.0e-05)
1548.760 .... 5757 packets received, 7618 bps, 95.23%, Err 124 (1.0e-05)
1550.875 .... 5765 packets received, 7619 bps, 95.23%, Err 124 (1.0e-05)
1552.999 .... 5773 packets received, 7619 bps, 95.23%, Err 124 (1.0e-05)
1555.090 .... 5781 packets received, 7619 bps, 95.24%, Err 124 (1.0e-05)
1557.215 .... 5789 packets received, 7619 bps, 95.24%, Err 124 (1.0e-05)
1559.326 .... 5797 packets received, 7619 bps, 95.24%, Err 124 (9.9e-06)
1561.718 .... 5802 packets received, 7614 bps, 95.18%, Err 125 (1.0e-05)
1563.822 .... 5813 packets received, 7618 bps, 95.23%, Err 125 (1.0e-05)
1565.954 .... 5821 packets received, 7618 bps, 95.23%, Err 126 (1.0e-05)
1568.074 .... 5829 packets received, 7619 bps, 95.23%, Err 126 (1.0e-05)
1570.179 .... 5837 packets received, 7619 bps, 95.23%, Err 126 (1.0e-05)
1572.301 .... 5845 packets received, 7619 bps, 95.24%, Err 126 (1.0e-05)
1575.721 .... 5853 packets received, 7613 bps, 95.16%, Err 127 (1.0e-05)
1577.822 .... 5865 packets received, 7618 bps, 95.23%, Err 127 (1.0e-05)
1579.941 .... 5873 packets received, 7618 bps, 95.23%, Err 127 (1.0e-05)
1582.057 .... 5881 packets received, 7619 bps, 95.23%, Err 127 (1.0e-05)
1584.165 .... 5889 packets received, 7619 bps, 95.23%, Err 127 (1.0e-05)
1586.277 .... 5897 packets received, 7619 bps, 95.24%, Err 127 (1.0e-05)
1588.403 .... 5905 packets received, 7619 bps, 95.24%, Err 127 (1.0e-05)
1590.502 .... 5913 packets received, 7619 bps, 95.24%, Err 127 (1.0e-05)
1592.610 .... 5921 packets received, 7620 bps, 95.24%, Err 127 (1.0e-05)
1594.737 .... 5929 packets received, 7620 bps, 95.25%, Err 127 (1.0e-05)
1596.825 .... 5937 packets received, 7620 bps, 95.25%, Err 127 (9.9e-06)
1598.955 .... 5945 packets received, 7620 bps, 95.25%, Err 127 (9.9e-06)
1601.053 .... 5953 packets received, 7620 bps, 95.25%, Err 127 (9.9e-06)
1603.160 .... 5960 packets received, 7619 bps, 95.24%, Err 128 (1.0e-05)
1605.294 .... 5968 packets received, 7619 bps, 95.24%, Err 128 (1.0e-05)
1607.409 .... 5976 packets received, 7619 bps, 95.24%, Err 128 (1.0e-05)
1609.757 .... 5980 packets received, 7613 bps, 95.17%, Err 129 (1.0e-05)
1611.894 .... 5992 packets received, 7619 bps, 95.23%, Err 129 (1.0e-05)
1613.997 .... 6000 packets received, 7619 bps, 95.23%, Err 129 (1.0e-05)
1616.104 .... 6008 packets received, 7619 bps, 95.24%, Err 129 (1.0e-05)
1618.237 .... 6016 packets received, 7619 bps, 95.24%, Err 129 (1.0e-05)
1620.601 .... 6021 packets received, 7614 bps, 95.18%, Err 130 (1.0e-05)
1622.721 .... 6032 packets received, 7618 bps, 95.23%, Err 130 (1.0e-05)
1624.815 .... 6040 packets received, 7618 bps, 95.23%, Err 130 (1.0e-05)
1626.941 .... 6048 packets received, 7619 bps, 95.23%, Err 130 (1.0e-05)
1629.066 .... 6056 packets received, 7619 bps, 95.23%, Err 130 (1.0e-05)
1631.161 .... 6064 packets received, 7619 bps, 95.24%, Err 130 (1.0e-05)
1634.609 .... 6071 packets received, 7612 bps, 95.15%, Err 132 (1.0e-05)
1636.702 .... 6083 packets received, 7617 bps, 95.21%, Err 132 (1.0e-05)
1638.835 .... 6091 packets received, 7617 bps, 95.21%, Err 132 (1.0e-05)
1640.940 .... 6099 packets received, 7617 bps, 95.22%, Err 132 (1.0e-05)
1643.036 .... 6107 packets received, 7617 bps, 95.22%, Err 132 (1.0e-05)
1645.159 .... 6115 packets received, 7618 bps, 95.22%, Err 132 (1.0e-05)
1648.610 .... 6123 packets received, 7612 bps, 95.15%, Err 133 (1.0e-05)
1651.252 .... 6132 packets received, 7611 bps, 95.13%, Err 135 (1.0e-05)
1653.366 .... 6144 packets received, 7616 bps, 95.20%, Err 135 (1.0e-05)
1656.555 .... 6151 packets received, 7610 bps, 95.12%, Err 136 (1.0e-05)
1658.661 .... 6163 packets received, 7615 bps, 95.19%, Err 136 (1.0e-05)
1660.752 .... 6171 packets received, 7615 bps, 95.19%, Err 136 (1.0e-05)
1662.871 .... 6179 packets received, 7615 bps, 95.19%, Err 136 (1.0e-05)
1664.995 .... 6187 packets received, 7615 bps, 95.19%, Err 136 (1.0e-05)
1667.110 .... 6195 packets received, 7616 bps, 95.19%, Err 136 (1.0e-05)
1669.216 .... 6203 packets received, 7616 bps, 95.20%, Err 136 (1.0e-05)
1671.329 .... 6211 packets received, 7616 bps, 95.20%, Err 136 (1.0e-05)
1673.446 .... 6219 packets received, 7616 bps, 95.20%, Err 136 (1.0e-05)
1675.550 .... 6227 packets received, 7616 bps, 95.20%, Err 136 (1.0e-05)
1677.939 .... 6231 packets received, 7610 bps, 95.13%, Err 137 (1.0e-05)
1680.047 .... 6243 packets received, 7615 bps, 95.19%, Err 137 (1.0e-05)
1683.216 .... 6250 packets received, 7610 bps, 95.12%, Err 138 (1.0e-05)
1685.328 .... 6257 packets received, 7609 bps, 95.11%, Err 139 (1.0e-05)
1687.441 .... 6269 packets received, 7614 bps, 95.17%, Err 139 (1.0e-05)
1690.618 .... 6276 packets received, 7608 bps, 95.10%, Err 140 (1.0e-05)
1693.533 .... 6286 packets received, 7607 bps, 95.09%, Err 141 (1.0e-05)
1696.705 .... 6297 packets received, 7606 bps, 95.07%, Err 142 (1.0e-05)
1698.808 .... 6309 packets received, 7611 bps, 95.14%, Err 142 (1.0e-05)
1700.920 .... 6317 packets received, 7611 bps, 95.14%, Err 142 (1.0e-05)
1703.017 .... 6325 packets received, 7611 bps, 95.14%, Err 142 (1.0e-05)
1705.144 .... 6333 packets received, 7611 bps, 95.14%, Err 142 (1.0e-05)
1707.269 .... 6341 packets received, 7612 bps, 95.14%, Err 142 (1.0e-05)
1709.386 .... 6349 packets received, 7612 bps, 95.15%, Err 142 (1.0e-05)
1711.485 .... 6357 packets received, 7612 bps, 95.15%, Err 143 (1.0e-05)
1713.613 .... 6365 packets received, 7612 bps, 95.15%, Err 143 (1.0e-05)
1715.713 .... 6373 packets received, 7612 bps, 95.15%, Err 143 (1.0e-05)
1717.830 .... 6381 packets received, 7612 bps, 95.16%, Err 143 (1.0e-05)
1719.949 .... 6389 packets received, 7613 bps, 95.16%, Err 143 (1.0e-05)
1722.067 .... 6397 packets received, 7613 bps, 95.16%, Err 143 (1.0e-05)
1724.178 .... 6405 packets received, 7613 bps, 95.16%, Err 143 (1.0e-05)
1727.591 .... 6413 packets received, 7607 bps, 95.09%, Err 145 (1.0e-05)
1729.705 .... 6424 packets received, 7611 bps, 95.14%, Err 145 (1.0e-05)
1731.835 .... 6432 packets received, 7611 bps, 95.14%, Err 145 (1.0e-05)
1733.949 .... 6440 packets received, 7611 bps, 95.14%, Err 145 (1.0e-05)
1736.047 .... 6448 packets received, 7612 bps, 95.15%, Err 145 (1.0e-05)
1738.145 .... 6456 packets received, 7612 bps, 95.15%, Err 145 (1.0e-05)
1740.261 .... 6464 packets received, 7612 bps, 95.15%, Err 145 (1.0e-05)
1742.398 .... 6472 packets received, 7612 bps, 95.15%, Err 145 (1.0e-05)
1744.510 .... 6480 packets received, 7612 bps, 95.15%, Err 145 (1.0e-05)
1746.611 .... 6488 packets received, 7613 bps, 95.16%, Err 145 (1.0e-05)
1748.722 .... 6496 packets received, 7613 bps, 95.16%, Err 145 (1.0e-05)
1750.852 .... 6504 packets received, 7613 bps, 95.16%, Err 145 (1.0e-05)
1752.950 .... 6511 packets received, 7612 bps, 95.15%, Err 146 (1.0e-05)
1756.366 .... 6519 packets received, 7606 bps, 95.08%, Err 147 (1.0e-05)
1758.506 .... 6531 packets received, 7611 bps, 95.14%, Err 147 (1.0e-05)
1760.610 .... 6539 packets received, 7611 bps, 95.14%, Err 147 (1.0e-05)
1762.727 .... 6547 packets received, 7611 bps, 95.14%, Err 147 (1.0e-05)
1764.824 .... 6555 packets received, 7612 bps, 95.15%, Err 147 (1.0e-05)
1766.946 .... 6563 packets received, 7612 bps, 95.15%, Err 147 (1.0e-05)
1769.055 .... 6571 packets received, 7612 bps, 95.15%, Err 147 (1.0e-05)
1771.161 .... 6579 packets received, 7612 bps, 95.15%, Err 147 (1.0e-05)
1773.292 .... 6587 packets received, 7612 bps, 95.15%, Err 147 (1.0e-05)
1775.395 .... 6595 packets received, 7613 bps, 95.16%, Err 147 (1.0e-05)
1778.297 .... 6601 packets received, 7607 bps, 95.09%, Err 148 (1.0e-05)
1780.402 .... 6613 packets received, 7612 bps, 95.15%, Err 148 (1.0e-05)
1782.520 .... 6621 packets received, 7612 bps, 95.15%, Err 148 (1.0e-05)
1784.634 .... 6629 packets received, 7612 bps, 95.15%, Err 148 (1.0e-05)
1786.748 .... 6637 packets received, 7612 bps, 95.15%, Err 148 (1.0e-05)
1788.865 .... 6645 packets received, 7612 bps, 95.16%, Err 148 (1.0e-05)
1790.998 .... 6653 packets received, 7613 bps, 95.16%, Err 148 (1.0e-05)
1794.411 .... 6661 packets received, 7607 bps, 95.09%, Err 150 (1.0e-05)
1796.536 .... 6672 packets received, 7611 bps, 95.13%, Err 150 (1.0e-05)
1798.645 .... 6680 packets received, 7611 bps, 95.14%, Err 150 (1.0e-05)
1800.743 .... 6687 packets received, 7610 bps, 95.12%, Err 151 (1.0e-05)
1802.862 .... 6695 packets received, 7610 bps, 95.13%, Err 151 (1.0e-05)
1804.978 .... 6703 packets received, 7610 bps, 95.13%, Err 151 (1.0e-05)
1807.091 .... 6711 packets received, 7610 bps, 95.13%, Err 151 (1.0e-05)
1809.196 .... 6719 packets received, 7611 bps, 95.13%, Err 151 (1.0e-05)
1811.323 .... 6727 packets received, 7611 bps, 95.13%, Err 151 (1.0e-05)
1813.419 .... 6735 packets received, 7611 bps, 95.14%, Err 151 (1.0e-05)
1816.846 .... 6743 packets received, 7606 bps, 95.07%, Err 152 (1.0e-05)
1818.968 .... 6755 packets received, 7610 bps, 95.13%, Err 152 (1.0e-05)
1821.088 .... 6763 packets received, 7610 bps, 95.13%, Err 152 (1.0e-05)
1823.198 .... 6771 packets received, 7611 bps, 95.13%, Err 152 (1.0e-05)
1826.374 .... 6778 packets received, 7605 bps, 95.07%, Err 153 (1.0e-05)
1828.470 .... 6789 packets received, 7609 bps, 95.11%, Err 154 (1.1e-05)
1830.592 .... 6797 packets received, 7609 bps, 95.11%, Err 154 (1.1e-05)
1832.706 .... 6805 packets received, 7609 bps, 95.11%, Err 154 (1.1e-05)
1834.819 .... 6813 packets received, 7609 bps, 95.12%, Err 154 (1.0e-05)
1836.933 .... 6821 packets received, 7609 bps, 95.12%, Err 154 (1.0e-05)
1839.048 .... 6829 packets received, 7610 bps, 95.12%, Err 154 (1.0e-05)
1841.152 .... 6837 packets received, 7610 bps, 95.12%, Err 154 (1.0e-05)
1843.282 .... 6845 packets received, 7610 bps, 95.12%, Err 154 (1.0e-05)
1845.388 .... 6853 packets received, 7610 bps, 95.13%, Err 155 (1.1e-05)
1847.484 .... 6861 packets received, 7610 bps, 95.13%, Err 155 (1.0e-05)
1849.602 .... 6869 packets received, 7610 bps, 95.13%, Err 155 (1.0e-05)
1851.702 .... 6877 packets received, 7611 bps, 95.13%, Err 155 (1.0e-05)
1853.836 .... 6885 packets received, 7611 bps, 95.13%, Err 155 (1.0e-05)
1855.954 .... 6893 packets received, 7611 bps, 95.14%, Err 155 (1.0e-05)
1858.063 .... 6901 packets received, 7611 bps, 95.14%, Err 155 (1.0e-05)
1860.166 .... 6909 packets received, 7611 bps, 95.14%, Err 155 (1.0e-05)
1862.285 .... 6917 packets received, 7611 bps, 95.14%, Err 155 (1.0e-05)
1864.377 .... 6925 packets received, 7612 bps, 95.15%, Err 155 (1.0e-05)
1866.514 .... 6933 packets received, 7612 bps, 95.15%, Err 155 (1.0e-05)
1868.614 .... 6936 packets received, 7606 bps, 95.08%, Err 156 (1.0e-05)
1870.734 .... 6948 packets received, 7611 bps, 95.14%, Err 156 (1.0e-05)
1872.823 .... 6956 packets received, 7611 bps, 95.14%, Err 156 (1.0e-05)
1874.965 .... 6964 packets received, 7611 bps, 95.14%, Err 156 (1.0e-05)
1877.062 .... 6972 packets received, 7612 bps, 95.14%, Err 156 (1.0e-05)
1879.191 .... 6980 packets received, 7612 bps, 95.15%, Err 156 (1.0e-05)
1882.612 .... 6988 packets received, 7607 bps, 95.08%, Err 157 (1.0e-05)
1884.732 .... 7000 packets received, 7611 bps, 95.14%, Err 157 (1.0e-05)
1886.835 .... 7008 packets received, 7611 bps, 95.14%, Err 157 (1.0e-05)
1889.210 .... 7012 packets received, 7606 bps, 95.07%, Err 158 (1.0e-05)
1891.310 .... 7020 packets received, 7606 bps, 95.08%, Err 159 (1.1e-05)
1893.434 .... 7031 packets received, 7610 bps, 95.12%, Err 159 (1.1e-05)
1896.085 .... 7036 packets received, 7604 bps, 95.05%, Err 160 (1.1e-05)
1898.193 .... 7048 packets received, 7609 bps, 95.11%, Err 160 (1.1e-05)
1900.312 .... 7056 packets received, 7609 bps, 95.11%, Err 160 (1.1e-05)
1902.420 .... 7064 packets received, 7609 bps, 95.11%, Err 160 (1.1e-05)
1904.534 .... 7072 packets received, 7609 bps, 95.12%, Err 160 (1.1e-05)
1906.665 .... 7080 packets received, 7609 bps, 95.12%, Err 160 (1.0e-05)
1908.748 .... 7088 packets received, 7610 bps, 95.12%, Err 160 (1.0e-05)
1910.871 .... 7096 packets received, 7610 bps, 95.12%, Err 160 (1.0e-05)
1913.003 .... 7104 packets received, 7610 bps, 95.12%, Err 160 (1.0e-05)
1915.118 .... 7112 packets received, 7610 bps, 95.13%, Err 160 (1.0e-05)
1917.225 .... 7120 packets received, 7610 bps, 95.13%, Err 160 (1.0e-05)
1919.335 .... 7128 packets received, 7610 bps, 95.13%, Err 160 (1.0e-05)
1921.456 .... 7136 packets received, 7610 bps, 95.13%, Err 160 (1.0e-05)
1923.571 .... 7144 packets received, 7611 bps, 95.13%, Err 160 (1.0e-05)
1925.669 .... 7152 packets received, 7611 bps, 95.14%, Err 160 (1.0e-05)
1927.781 .... 7160 packets received, 7611 bps, 95.14%, Err 160 (1.0e-05)
1929.908 .... 7168 packets received, 7611 bps, 95.14%, Err 160 (1.0e-05)
1932.021 .... 7176 packets received, 7611 bps, 95.14%, Err 160 (1.0e-05)
1934.131 .... 7184 packets received, 7611 bps, 95.14%, Err 160 (1.0e-05)
1936.252 .... 7192 packets received, 7612 bps, 95.14%, Err 160 (1.0e-05)
1938.355 .... 7200 packets received, 7612 bps, 95.15%, Err 160 (1.0e-05)
1940.476 .... 7208 packets received, 7612 bps, 95.15%, Err 160 (1.0e-05)
1943.368 .... 7214 packets received, 7607 bps, 95.09%, Err 161 (1.0e-05)
1945.486 .... 7226 packets received, 7611 bps, 95.14%, Err 161 (1.0e-05)
1947.577 .... 7234 packets received, 7611 bps, 95.14%, Err 161 (1.0e-05)
1949.715 .... 7242 packets received, 7612 bps, 95.14%, Err 161 (1.0e-05)
1951.803 .... 7250 packets received, 7612 bps, 95.15%, Err 161 (1.0e-05)
1953.934 .... 7258 packets received, 7612 bps, 95.15%, Err 161 (1.0e-05)
1956.055 .... 7266 packets received, 7612 bps, 95.15%, Err 161 (1.0e-05)
1958.168 .... 7274 packets received, 7612 bps, 95.15%, Err 161 (1.0e-05)
1960.283 .... 7282 packets received, 7612 bps, 95.15%, Err 161 (1.0e-05)
1962.387 .... 7290 packets received, 7612 bps, 95.16%, Err 162 (1.0e-05)
1964.483 .... 7298 packets received, 7613 bps, 95.16%, Err 162 (1.0e-05)
1966.618 .... 7306 packets received, 7613 bps, 95.16%, Err 163 (1.0e-05)
1968.731 .... 7314 packets received, 7613 bps, 95.16%, Err 163 (1.0e-05)
1970.827 .... 7322 packets received, 7613 bps, 95.16%, Err 163 (1.0e-05)
1972.957 .... 7330 packets received, 7613 bps, 95.17%, Err 163 (1.0e-05)
1975.051 .... 7338 packets received, 7613 bps, 95.17%, Err 163 (1.0e-05)
1977.182 .... 7346 packets received, 7614 bps, 95.17%, Err 163 (1.0e-05)
1979.278 .... 7354 packets received, 7614 bps, 95.17%, Err 163 (1.0e-05)
1981.397 .... 7362 packets received, 7614 bps, 95.17%, Err 163 (1.0e-05)
1984.031 .... 7367 packets received, 7609 bps, 95.11%, Err 164 (1.0e-05)
1987.221 .... 7378 packets received, 7608 bps, 95.10%, Err 165 (1.0e-05)
1989.320 .... 7390 packets received, 7612 bps, 95.15%, Err 165 (1.0e-05)
1991.451 .... 7398 packets received, 7612 bps, 95.16%, Err 165 (1.0e-05)
1993.564 .... 7406 packets received, 7613 bps, 95.16%, Err 165 (1.0e-05)
1995.672 .... 7409 packets received, 7608 bps, 95.10%, Err 166 (1.0e-05)
1997.779 .... 7420 packets received, 7611 bps, 95.14%, Err 167 (1.0e-05)
1999.898 .... 7428 packets received, 7611 bps, 95.14%, Err 167 (1.0e-05)
2002.026 .... 7436 packets received, 7611 bps, 95.14%, Err 167 (1.0e-05)
2004.121 .... 7444 packets received, 7611 bps, 95.14%, Err 167 (1.0e-05)
2006.253 .... 7452 packets received, 7611 bps, 95.14%, Err 167 (1.0e-05)
2008.353 .... 7460 packets received, 7612 bps, 95.14%, Err 167 (1.0e-05)
2010.456 .... 7468 packets received, 7612 bps, 95.15%, Err 167 (1.0e-05)
2012.587 .... 7476 packets received, 7612 bps, 95.15%, Err 167 (1.0e-05)
2015.762 .... 7483 packets received, 7607 bps, 95.09%, Err 168 (1.0e-05)
2017.840 .... 7490 packets received, 7606 bps, 95.08%, Err 169 (1.0e-05)
2019.982 .... 7502 packets received, 7610 bps, 95.13%, Err 169 (1.0e-05)
2022.079 .... 7509 packets received, 7610 bps, 95.12%, Err 170 (1.1e-05)
2024.197 .... 7517 packets received, 7610 bps, 95.12%, Err 170 (1.1e-05)
2026.314 .... 7525 packets received, 7610 bps, 95.12%, Err 170 (1.0e-05)
2028.420 .... 7533 packets received, 7610 bps, 95.12%, Err 170 (1.0e-05)
2030.541 .... 7541 packets received, 7610 bps, 95.13%, Err 170 (1.0e-05)
2032.663 .... 7549 packets received, 7610 bps, 95.13%, Err 170 (1.0e-05)
2034.769 .... 7557 packets received, 7610 bps, 95.13%, Err 170 (1.0e-05)
2036.875 .... 7565 packets received, 7611 bps, 95.13%, Err 170 (1.0e-05)
2038.996 .... 7573 packets received, 7611 bps, 95.13%, Err 170 (1.0e-05)
2041.111 .... 7581 packets received, 7611 bps, 95.14%, Err 170 (1.0e-05)
2043.225 .... 7589 packets received, 7611 bps, 95.14%, Err 170 (1.0e-05)
2045.341 .... 7597 packets received, 7611 bps, 95.14%, Err 170 (1.0e-05)
2047.454 .... 7605 packets received, 7611 bps, 95.14%, Err 170 (1.0e-05)
2049.565 .... 7613 packets received, 7611 bps, 95.14%, Err 170 (1.0e-05)
2051.673 .... 7621 packets received, 7612 bps, 95.14%, Err 170 (1.0e-05)
2053.780 .... 7629 packets received, 7612 bps, 95.15%, Err 170 (1.0e-05)
2055.901 .... 7637 packets received, 7612 bps, 95.15%, Err 170 (1.0e-05)
2058.005 .... 7645 packets received, 7612 bps, 95.15%, Err 170 (1.0e-05)
2060.127 .... 7653 packets received, 7612 bps, 95.15%, Err 170 (1.0e-05)
2062.477 .... 7657 packets received, 7607 bps, 95.09%, Err 171 (1.0e-05)
2064.604 .... 7669 packets received, 7612 bps, 95.14%, Err 171 (1.0e-05)
2066.723 .... 7677 packets received, 7612 bps, 95.15%, Err 171 (1.0e-05)
2068.844 .... 7685 packets received, 7612 bps, 95.15%, Err 171 (1.0e-05)
2070.979 .... 7693 packets received, 7612 bps, 95.15%, Err 172 (1.0e-05)
2073.075 .... 7700 packets received, 7611 bps, 95.14%, Err 172 (1.0e-05)
2075.175 .... 7708 packets received, 7611 bps, 95.14%, Err 172 (1.0e-05)
2077.297 .... 7716 packets received, 7611 bps, 95.14%, Err 172 (1.0e-05)
2080.187 .... 7722 packets received, 7607 bps, 95.08%, Err 174 (1.0e-05)
2082.309 .... 7733 packets received, 7610 bps, 95.12%, Err 174 (1.0e-05)
2084.413 .... 7741 packets received, 7610 bps, 95.12%, Err 174 (1.0e-05)
2086.541 .... 7749 packets received, 7610 bps, 95.13%, Err 174 (1.0e-05)
2088.641 .... 7757 packets received, 7610 bps, 95.13%, Err 174 (1.0e-05)
2090.739 .... 7765 packets received, 7610 bps, 95.13%, Err 174 (1.0e-05)
2092.864 .... 7773 packets received, 7611 bps, 95.13%, Err 174 (1.0e-05)
2094.993 .... 7781 packets received, 7611 bps, 95.13%, Err 174 (1.0e-05)
2097.086 .... 7789 packets received, 7611 bps, 95.14%, Err 174 (1.0e-05)
2099.211 .... 7797 packets received, 7611 bps, 95.14%, Err 175 (1.0e-05)
2101.322 .... 7805 packets received, 7611 bps, 95.14%, Err 175 (1.0e-05)
2103.439 .... 7812 packets received, 7610 bps, 95.13%, Err 176 (1.0e-05)
2105.536 .... 7820 packets received, 7610 bps, 95.13%, Err 176 (1.0e-05)
2107.655 .... 7828 packets received, 7611 bps, 95.13%, Err 176 (1.0e-05)
2109.778 .... 7836 packets received, 7611 bps, 95.13%, Err 176 (1.0e-05)
2111.901 .... 7843 packets received, 7610 bps, 95.12%, Err 177 (1.0e-05)
2114.014 .... 7851 packets received, 7610 bps, 95.12%, Err 177 (1.0e-05)
2116.119 .... 7859 packets received, 7610 bps, 95.13%, Err 177 (1.0e-05)
2118.231 .... 7867 packets received, 7610 bps, 95.13%, Err 177 (1.0e-05)
2120.341 .... 7875 packets received, 7610 bps, 95.13%, Err 177 (1.0e-05)
2122.461 .... 7883 packets received, 7611 bps, 95.13%, Err 177 (1.0e-05)
2124.563 .... 7891 packets received, 7611 bps, 95.13%, Err 177 (1.0e-05)
2126.687 .... 7899 packets received, 7611 bps, 95.14%, Err 177 (1.0e-05)
2128.794 .... 7907 packets received, 7611 bps, 95.14%, Err 177 (1.0e-05)
2130.913 .... 7915 packets received, 7611 bps, 95.14%, Err 177 (1.0e-05)
2133.020 .... 7923 packets received, 7611 bps, 95.14%, Err 177 (1.0e-05)
2135.118 .... 7931 packets received, 7611 bps, 95.14%, Err 177 (1.0e-05)
2137.240 .... 7939 packets received, 7612 bps, 95.14%, Err 177 (1.0e-05)
2139.901 .... 7945 packets received, 7608 bps, 95.10%, Err 178 (1.0e-05)
2141.998 .... 7956 packets received, 7611 bps, 95.14%, Err 178 (1.0e-05)
2144.106 .... 7964 packets received, 7611 bps, 95.14%, Err 178 (1.0e-05)
2146.219 .... 7971 packets received, 7610 bps, 95.13%, Err 179 (1.0e-05)
2148.341 .... 7979 packets received, 7610 bps, 95.13%, Err 179 (1.0e-05)
2150.439 .... 7987 packets received, 7611 bps, 95.13%, Err 179 (1.0e-05)
2152.559 .... 7995 packets received, 7611 bps, 95.13%, Err 179 (1.0e-05)
2154.676 .... 8003 packets received, 7611 bps, 95.14%, Err 179 (1.0e-05)
